source_dataset	dataset_role	source_row_index	id	word	subset	p_candidate_count	p_prime_candidate_count	exact_overlap_count	exact_overlap_jaccard	p_win_rate	p_weighted_win_rate	p_mean_advantage	p_weighted_advantage	p_top1_win	p_top1_advantage	p_prime_win_rate	p_prime_weighted_win_rate	p_prime_mean_advantage	p_prime_weighted_advantage	p_prime_top1_win	p_prime_top1_advantage	both_mean_advantages_positive	both_top1_own_context_wins	source_file	model_dir	model_label	model_order	condition	condition_label
just	discourse_particle	11	498	just	h	50	50	0	0.0	0.52	0.2055460038245645	0.1046575164794921	-0.0839972229165817	1.0	0.5880677700042725	0.58	0.7578694841249389	0.0848711395263671	0.2072702511384768	1.0	0.2292404174804687	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	12	7769	just	h	50	50	3	0.0309278350515463	0.62	0.4890431520357798	0.1120071411132812	-0.0996333071193046	1.0	1.078125	0.54	0.5322362100917399	0.0413185119628906	0.0943812885427694	0.0	-0.3811492919921875	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	13	12718	just	h	50	50	2	0.0204081632653061	0.54	0.841602937729621	0.0768492889404297	0.1366385737670482	0.0	-0.66265869140625	0.64	0.646508076213626	0.0760261964797973	0.0072062719208114	1.0	0.3489723205566406	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	14	8242	just	h	50	50	1	0.0101010101010101	0.44	0.0922334182474316	-0.0262001037597656	-0.1129624133929482	0.0	-0.1484375	0.66	0.7877120397422724	0.1102387428283691	0.0848532938502947	1.0	0.372802734375	False	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	15	8890	just	h	50	50	0	0.0	0.56	0.8584963176801732	0.0716871643066406	0.1035327050586869	1.0	0.092041015625	0.52	0.8247138040683074	0.0675194931030273	0.2619775468480605	1.0	0.6024169921875	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	16	10613	just	h	50	50	7	0.075268817204301	0.64	0.7327571327643837	0.093262939453125	0.001692212407486	1.0	0.10302734375	0.52	0.205025640949649	0.0592923736572265	0.0003810289195674	0.0	-0.26043701171875	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	17	6323	just	h	50	50	0	0.0	0.66	0.9787829011764864	0.278013744354248	0.0566836729721075	1.0	0.54296875	0.42	0.1704526299278969	-0.0551789474487304	-0.113337549705893	0.0	-0.36328125	False	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	18	4012	just	h	50	50	0	0.0	0.56	0.0156541340445876	0.2186141586303711	-0.0753212237873753	0.0	-0.05419921875	0.56	0.9998120952766884	0.0338365840911865	0.0192632111754793	0.0	-0.1275634765625	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	19	9268	just	h	50	50	3	0.0309278350515463	0.66	0.9816466742213884	0.0797274017333984	0.0335284028709948	1.0	0.298614501953125	0.42	0.0307794412961938	-0.0451875305175781	-0.0207148829266011	0.0	-0.3448486328125	False	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	20	788	just	h	50	50	2	0.0204081632653061	0.62	0.1801595088690551	0.0624024200439453	-0.099955111036485	0.0	-0.0947265625	0.44	0.6070985044783976	-0.0501218795776367	-0.0021626160288133	0.0	-0.013427734375	False	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	21	5758	just	h	50	50	0	0.0	0.66	0.9279351001518564	0.2661283493041992	0.1214936912955842	0.0	-0.09765625	0.7	0.8050985626047934	0.216940689086914	0.0822002791280986	0.0	-0.8265380859375	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	22	7873	just	h	50	50	1	0.0101010101010101	0.64	0.0665218713594317	0.1254345321655273	-0.1787791822825226	1.0	0.1484375	0.48	0.9964555157388016	0.0003856658935546	0.8268156181509452	0.0	-0.4414215087890625	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	23	2141	just	h	50	50	2	0.0204081632653061	0.6	0.4133746459493334	0.5008333396911621	0.15881169101323	0.0	-0.01171875	0.64	0.6878432430562927	0.053732566833496	0.0955520319490648	1.0	0.1065216064453125	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	24	5388	just	h	50	50	2	0.0204081632653061	0.62	0.3238199294296642	0.1021610260009765	-0.0151086503416228	1.0	0.38671875	0.46	0.744578813338571	0.0809453201293945	0.107989623264823	0.0	-0.3252944946289062	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	25	1001	just	h	50	50	0	0.0	0.54	0.0088140300249381	0.1500186920166015	-0.1886184628771227	1.0	0.8722190856933594	0.5	0.9999998561617957	-0.0418893432617187	1.0670194516947584	0.0	-0.515625	False	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	26	9687	just	h	50	50	1	0.0101010101010101	0.52	0.9742646867861958	0.0840696334838867	0.1813289499679338	0.0	-0.1009521484375	0.54	0.9875656951528232	0.0584437561035156	0.1593616253103072	1.0	0.465667724609375	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	27	6768	just	h	50	50	1	0.0101010101010101	0.62	0.9918628970846955	0.1514216232299804	0.044217160846672	1.0	0.0673828125	0.5	0.006252984254887	-0.0240545272827148	-0.0482510454064605	1.0	0.0536270141601562	False	True	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	28	12662	just	h	50	50	1	0.0101010101010101	0.68	0.9099622875380976	0.195941162109375	0.1877164265394319	0.0	-0.30230712890625	0.4	0.3472765668349447	-0.003780288696289	-0.0176977964093542	0.0	-0.8095703125	False	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	29	1461	just	h	50	50	0	0.0	0.62	0.827918573124625	0.1356050872802734	0.1049416114417412	0.0	-0.387481689453125	0.56	0.7140251569781664	0.1187909698486328	0.0179475421347744	1.0	0.0255126953125	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	30	10555	just	h	50	50	1	0.0101010101010101	0.52	0.0124273901624374	0.0189535331726074	-0.0456122315357428	1.0	0.0013427734375	0.64	0.9842830486529752	0.0575795364379882	0.0457831556336622	1.0	0.2034912109375	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	31	2164	just	h	50	50	1	0.0101010101010101	0.56	0.6650404138630941	0.0060839176177978	0.0339483007792155	1.0	0.080078125	0.52	0.0569389294195752	0.0644351387023925	-0.1567479520289846	0.0	-0.10400390625	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	32	6675	just	h	50	50	0	0.0	0.5	0.9404000694800112	0.0513462829589843	0.0829511234401095	0.0	-0.5712890625	0.44	0.8246626450201928	-0.0747966766357421	0.0136729382033383	1.0	0.44073486328125	False	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	33	8011	just	h	50	50	1	0.0101010101010101	0.56	0.9640294356683704	0.0880477094650268	0.0944452008528965	1.0	0.21484375	0.56	0.5491575830844063	-0.0098848247528076	0.0672664808101894	1.0	0.1930694580078125	False	True	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	34	3966	just	h	50	50	2	0.0204081632653061	0.58	0.0060655409358247	0.1520571756362915	-0.1716338301712228	1.0	0.759033203125	0.76	0.998576893824486	0.2840544509887695	0.2137428779220361	0.0	-1.66229248046875	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	35	2438	just	h	50	50	0	0.0	0.5	0.0050014498381914	0.0600712823867797	-0.06201164781814	0.0	-0.3299980163574219	0.7	0.7766461743788505	0.1970031833648681	0.0723203801713458	0.0	-0.3809814453125	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	36	3236	just	h	50	50	2	0.0204081632653061	0.56	0.6170856186337453	0.2360941696166992	-0.0103513370403333	0.0	-0.0914115905761718	0.58	0.9302620731854154	0.2054064178466796	0.1878693703942315	1.0	0.00396728515625	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	37	1907	just	h	50	50	1	0.0101010101010101	0.54	0.9840360760773126	0.0160027313232421	0.0093814562189185	0.0	-0.331787109375	0.56	0.0137963506597184	0.0942328643798828	-0.0125839164295484	0.0	-0.11138916015625	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	38	2717	just	h	50	50	0	0.0	0.56	0.9637727013255776	0.1078800964355468	0.2574332431737883	0.0	-0.26995849609375	0.7	0.99897586368053	0.2374851369857788	0.1468271394042258	0.0	-0.71209716796875	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
just	discourse_particle	39	4722	just	h	50	50	2	0.0204081632653061	0.38	0.0861797891897319	-0.0496833801269531	-0.1587881506944532	0.0	-0.2660484313964844	0.64	0.8971275963813352	0.0777072525024414	0.2034584668584776	1.0	0.0439376831054687	False	False	generation/results/qwen3_5/Qwen3.5-9B_context_just_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	just	just
only	discourse_particle	0	315	only	h	50	50	0	0.0	0.7	0.6119942119495553	0.6472170066833496	0.35913817935347	1.0	1.3413619995117188	0.72	0.0864677496464918	0.408314208984375	0.0206956420020026	1.0	0.2781410217285156	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	1	491	only	h	50	50	1	0.0101010101010101	0.66	0.7585197854278694	0.0494497990608215	0.0570718861354737	0.0	-0.0848388671875	0.64	0.9431863189351504	0.0734529876708984	0.058033799637451	1.0	0.041015625	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	2	501	only	h	50	50	0	0.0	0.56	0.4060427140324801	0.0452697944641113	-0.0424067612877969	0.0	-0.03564453125	0.56	0.987142867889788	0.0163841819763183	0.0235805942559709	0.0	-0.06341552734375	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	3	649	only	h	50	50	0	0.0	0.68	0.969450268889814	0.2797025966644287	0.5587809094576898	1.0	0.6696662902832031	0.68	0.8937419710880575	0.2226409196853637	0.8212156305697181	1.0	0.7400228977203369	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	4	660	only	h	50	50	1	0.0101010101010101	0.44	0.3489696120641864	-0.0124679565429687	-0.1326667837754042	1.0	0.21484375	0.72	0.9920471298288384	0.1878802490234375	0.2407690540728191	0.0	-0.105224609375	False	False	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	5	687	only	h	50	50	2	0.0204081632653061	0.58	0.8200907781667698	-0.0493666839599609	0.0991370405022858	0.0	-1.6307373046875	0.44	0.8057315941390011	-0.0100674057006835	0.0238409192646555	0.0	-0.058990478515625	False	False	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	6	745	only	h	50	50	2	0.0204081632653061	0.52	0.0072792781174905	0.0347239303588867	-0.1361208770966487	0.0	-0.527418851852417	0.52	0.9982220838214348	0.0424894142150878	0.1363957572346423	1.0	0.2476348876953125	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	7	794	only	h	50	50	0	0.0	0.58	0.3741265260189473	0.4291166687011719	0.0895693090845541	1.0	1.38397216796875	0.7	0.9863733009459186	0.2761495208740234	0.1723200313716034	1.0	0.4384765625	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	8	965	only	h	50	50	0	0.0	0.66	0.3706656753003679	0.2129533386230468	0.046707394816999	0.0	-0.025634765625	0.52	0.6330241445358383	-0.0106630182266235	0.0373214930943079	0.0	-0.3831787109375	False	False	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	9	966	only	h	50	50	4	0.0416666666666666	0.48	0.5084278312457252	0.035230541229248	0.0174780096492328	0.0	-0.1016006469726562	0.54	0.5474113640084902	0.0096424770355224	-0.0298744241801443	0.0	-0.1071929931640625	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	10	1038	only	h	50	50	2	0.0204081632653061	0.7	0.6445762055906922	0.4347471618652344	0.1192169448890776	1.0	1.092529296875	0.7	0.9111221271510748	0.3750159072875976	0.5723670313874422	1.0	0.2187652587890625	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	11	1142	only	h	50	50	0	0.0	0.56	0.4683467132997546	0.1261910820007324	0.0221655136086992	0.0	-0.532470703125	0.72	0.135696418721792	0.4800079345703125	-0.2930284307305631	0.0	-0.37890625	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	12	1272	only	h	50	50	2	0.0204081632653061	0.4	0.53347148797022	-0.0213099288940429	-0.0248211495518748	0.0	-0.2001953125	0.64	0.1034626924692022	0.0882794952392578	-0.0681575728839558	0.0	-0.035675048828125	False	False	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	13	1368	only	h	50	50	4	0.0416666666666666	0.5	0.8860632861543143	0.0213759994506835	0.422636328228187	1.0	0.919342041015625	0.74	0.3180822552418272	0.3593700408935547	-0.1917452995856899	0.0	-0.31640625	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	14	1446	only	h	50	50	0	0.0	0.58	0.1292559468877315	0.0867877960205078	-0.1048764434989543	1.0	1.022186279296875	0.5	0.7849231207730577	0.141109504699707	0.0948358861243972	1.0	0.382080078125	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	15	1493	only	h	50	50	0	0.0	0.72	0.9603682996223902	0.5219642353057862	0.0537284462742745	0.0	-0.0699386596679687	0.6	0.1237519223119942	0.2316544723510742	-0.0668226113807439	1.0	0.10107421875	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	16	1538	only	h	50	50	1	0.0101010101010101	0.48	0.6217005818208646	0.0503172302246093	0.1215188849474702	1.0	0.195953369140625	0.6	0.8429698965398394	0.0929595184326171	0.093450368997785	1.0	0.12384033203125	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	17	1577	only	h	50	50	1	0.0101010101010101	0.5	0.0357548827792308	0.0224291610717773	-0.0755082943223157	1.0	0.2421875	0.52	0.4457504183287843	0.0003527450561523	-0.025550754919267	0.0	-0.1273193359375	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	18	1579	only	h	50	50	0	0.0	0.54	0.8621356640283758	0.0666059494018554	-0.0154283221629049	0.0	-0.0511474609375	0.5	0.8111064424001322	-0.0106364631652832	0.1324392932873929	0.0	-0.0113945007324218	False	False	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	19	1602	only	h	50	50	2	0.0204081632653061	0.66	0.5983039975435138	0.260465087890625	0.0559005607488707	1.0	1.0567131042480469	0.62	0.4215877776049794	0.1650870895385742	-0.0479259883912135	1.0	1.812915802001953	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	20	1624	only	h	50	50	2	0.0204081632653061	0.58	0.1566889741190993	0.1760547637939453	-0.3592799919401055	1.0	0.041015625	0.68	0.9418689935354596	0.3011174774169922	0.6754603744254514	1.0	0.4453125	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	21	1817	only	h	50	50	0	0.0	0.56	0.0199593169454857	0.0757666778564453	-0.0991535129467716	1.0	0.25958251953125	0.42	0.1022375264150754	0.0037421035766601	-0.1368538119793357	1.0	0.1485748291015625	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	22	1888	only	h	50	50	0	0.0	0.66	0.3430121453165863	0.2046896362304687	0.0490889778771968	0.0	-0.07806396484375	0.66	0.9645547352320132	0.1166117858886718	0.1777887625242195	1.0	0.306396484375	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	23	1891	only	h	50	50	0	0.0	0.48	0.063557903737744	0.1958140230178833	-0.052228169247924	0.0	-0.2388916015625	0.54	0.91370377154325	0.0301158046722412	0.1055817859433166	1.0	0.6110262870788574	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	24	2032	only	h	50	50	0	0.0	0.78	0.9968204254803092	0.3737662506103515	0.6559595881894478	0.0	-0.04150390625	0.48	0.8565902259182724	-0.0179581069946289	0.5950095142936392	0.0	-0.104248046875	False	False	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	25	2038	only	h	50	50	0	0.0	0.6	0.0005357813095431	0.4078047561645508	-0.4603655347675295	1.0	0.1962890625	0.8	0.999739210971164	0.7290327453613281	0.6543522898837454	1.0	0.7011032104492188	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	26	2118	only	h	50	50	0	0.0	0.6	0.8272556013020818	0.1044707918167114	-0.0161656591818758	1.0	0.282470703125	0.6	0.5569946651412224	0.1558366775512695	-0.1952445288747309	1.0	0.1904296875	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	27	2232	only	h	50	50	1	0.0101010101010101	0.48	0.0037628907376383	0.1543763732910156	-0.1724052795658815	1.0	0.89044189453125	0.66	0.3436582383346725	0.2604139614105225	0.1358708134837163	1.0	0.184326171875	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	28	2333	only	h	50	50	1	0.0101010101010101	0.62	0.2963159321036726	0.1458687019348144	-0.125973687223496	0.0	-1.0980224609375	0.58	0.7001350203631699	0.343212776184082	0.1276275561578455	1.0	0.2019882202148437	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
only	discourse_particle	29	2405	only	h	50	50	0	0.0	0.62	0.0080659651848384	0.1866933822631836	-0.1397947269951896	1.0	2.917808532714844	0.58	0.9562987690959636	0.1182169723510742	0.3509614461897872	0.0	-0.05035400390625	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_only_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	only	only
not	meaning_control	0	5	not	h	50	50	0	0.0	0.66	0.8325437076606221	0.6166307163238526	0.2214192608652613	0.0	-0.303955078125	0.72	0.8545172875669402	0.9585180473327636	0.3317679360220307	1.0	0.466461181640625	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_not_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	not	not (control)
not	meaning_control	1	7	not	h	50	50	0	0.0	0.88	0.9999823800086712	2.224990272521973	4.138488586597564	1.0	4.2333984375	0.9	0.927929285600931	1.9740243911743165	0.8864080930675355	1.0	4.578125	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_not_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	not	not (control)
not	meaning_control	2	15	not	h	50	50	2	0.0204081632653061	0.6	0.464331786573989	0.5615559387207031	0.131528394165151	1.0	1.65234375	0.82	0.9223393931368136	1.2074660873413086	0.0933967813323329	1.0	0.392578125	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_not_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	not	not (control)
not	meaning_control	3	71	not	h	50	50	0	0.0	0.74	0.3491562638936361	0.5672285270690918	0.4917525700800275	1.0	0.24072265625	0.66	0.9984851620984349	0.3332323598861694	0.5101701853664832	0.0	-0.1932373046875	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_not_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	not	not (control)
not	meaning_control	4	81	not	h	50	50	0	0.0	0.8	0.8161604593929299	2.5367716217041014	2.6761544080356865	1.0	1.176025390625	0.9	0.5239420612637516	1.8259035873413083	0.4319584050825472	1.0	3.028564453125	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_not_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	not	not (control)
not	meaning_control	5	226	not	h	50	50	0	0.0	0.74	0.9999711854191594	1.1184387636184692	0.5622887396360471	1.0	0.5771484375	0.88	0.9999996693441272	2.0997409057617187	1.433762182446254	1.0	1.9788818359375	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_not_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	not	not (control)
not	meaning_control	6	244	not	h	50	50	0	0.0	0.8	0.5881932982365675	2.216762220859528	-0.0294954599189084	1.0	0.3673095703125	0.8	0.9884415778748412	0.869753189086914	0.9285038081728666	1.0	0.333251953125	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_not_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	not	not (control)
not	meaning_control	7	272	not	h	50	50	0	0.0	0.7	0.7435115433548948	0.4269905471801757	0.2004526986142758	0.0	-0.1818695068359375	0.68	0.8587592260370488	0.3144675135612488	0.6817073496201403	0.0	-0.156982421875	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_not_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	not	not (control)
not	meaning_control	8	302	not	h	50	50	0	0.0	0.8	0.0230106436523733	0.848399658203125	-0.3783226653508875	0.0	-0.309326171875	0.64	0.3074162637787228	0.4270650291442871	0.0178180819103381	1.0	0.1953125	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_not_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	not	not (control)
not	meaning_control	9	309	not	h	50	50	0	0.0	0.64	0.5294075751765512	0.6861672210693359	0.393422874940371	1.0	0.83062744140625	0.62	0.9569445181988774	0.2515284347534179	0.4675075647352747	1.0	3.496543884277344	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_not_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	not	not (control)
not	meaning_control	10	319	not	h	50	50	0	0.0	0.78	0.9888583165673068	1.4555617904663083	0.4084076737218498	1.0	2.0389404296875	0.74	0.9957575508927226	2.3732404088974	4.336414161652556	1.0	3.6103515625	True	True	generation/results/qwen3_5/Qwen3.5-9B_context_not_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	not	not (control)
not	meaning_control	11	367	not	h	50	50	0	0.0	0.56	0.4278117477766648	0.2493370246887207	-0.0688040872759936	1.0	0.25	0.62	0.9937621504730556	0.7803998565673829	0.5506492197224148	0.0	-2.3204345703125	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_not_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	not	not (control)
not	meaning_control	12	379	not	h	50	50	0	0.0	0.6	0.6532477917183803	0.403538818359375	0.1835791537664689	0.0	-0.7999038696289062	0.78	0.822984687808532	0.6476483154296875	0.3929939970030365	1.0	2.08349609375	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_not_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	not	not (control)
not	meaning_control	13	383	not	h	50	50	1	0.0101010101010101	0.54	0.0097293790748129	0.212270860671997	-0.2229507203247294	0.0	-0.21844482421875	0.54	0.905688728159366	0.114372501373291	0.1599232486410061	1.0	1.46636962890625	True	False	generation/results/qwen3_5/Qwen3.5-9B_context_not_generation_paired_item_summary.tsv	qwen3_5	Qwen3.5 9B	6	not	not (control)
