particle	component	position_label	corruption_mode	eval_mode	target_type	top_k	site_set_type	effect_score_mean	effect_score_mean_ci_low	effect_score_mean_ci_high	method	run_label	run_label_pretty	run_dir	native_particle	effect_score_original_mean	effect_score_original_ci_low	effect_score_original_ci_high	metric_sign_convention
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.0010146501442949	-0.0021950282320695	0.0001657279434795	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0010146501442949	-0.0001657279434795	0.0021950282320695	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	gold	3	localized	-0.0142814213087247	-0.0237962691030274	-0.0047665735144219	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0142814213087247	0.0047665735144219	0.0237962691030274	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	gold	3	random_mean	-0.0001946230653263	-0.0004791851750905	8.993904443779574e-05	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0001946230653263	-8.993904443779574e-05	0.0004791851750905	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	gold	5	localized	-0.0241768804945715	-0.0256562589242765	-0.0226975020648665	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0241768804945715	0.0226975020648665	0.0256562589242765	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.0004692401545314	-0.0030126378067059	0.0020741574976431	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0004692401545314	-0.0020741574976431	0.0030126378067059	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	gold	10	localized	-0.0359432306279104	-0.0376564825981197	-0.0342299786577011	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0359432306279104	0.0342299786577011	0.0376564825981197	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.0011542228307373	-0.0022749088132956	-3.353684817900634e-05	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0011542228307373	3.353684817900634e-05	0.0022749088132956	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	generated	1	localized	-0.0021428272580548	-0.0028808410326642	-0.0014048134834453	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0021428272580548	0.0014048134834453	0.0028808410326642	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	generated	1	random_mean	7.013672848101449e-06	-0.0002474497157594	0.0002614770614556	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		-7.013672848101449e-06	-0.0002614770614556	0.0002474497157594	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	generated	3	localized	-0.0043399426319669	-0.0062057831602449	-0.0024741021036888	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0043399426319669	0.0024741021036888	0.0062057831602449	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0005187326250695	-0.0014196137863633	0.0003821485362243	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0005187326250695	-0.0003821485362243	0.0014196137863633	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	generated	5	localized	-0.0050699996684204	-0.0076060712615457	-0.002533928075295	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0050699996684204	0.002533928075295	0.0076060712615457	patched_minus_baseline
